Ghana,118,103.9,87.1,77.4,71,70.1,69.3,68.5,67.6,66.8
Greece,29.1,17.3,11.6,10.5,11.7,10.8,10,9.1,8.3,7.5
Grenada,99.2,83.5,61.5,51.2,42.4,40,37.7,35.3,32.9,30.5
Guatemala,126.8,120.6,113.8,104.2,93.2,90.7,88.2,85.7,83.2,80.7
Guinea,181.3,180.3,174.4,165.3,155.4,152.4,149.5,146.5,143.6,140.6
Guinea-Bissau,132.1,138.3,134.4,127.3,122.3,115.8,109.2,102.6,96,89.5
Guyana,94.6,99.1,94.5,100.2,94.1,92.9,91.6,90.4,89.2,88
Haiti,78.3,69.9,61.8,52.5,46.4,45,43.6,42.1,40.7,39.3
Honduras,133.5,126.5,115.8,100,84.1,80.2,76.4,72.6,68.8,65
"HongKong,China(SAR)",6,7,5,3.8,3.1,3.1,3.1,3.1,3.2,3.2
Hungary,46.6,36.5,25.6,21,19.6,19.3,18.9,18.6,18.3,18
Iceland,30.9,25.5,23.5,17.2,14.3,12.7,11,9.4,7.7,6.1
India,106,94,76.8,60.2,44.6,40.6,36.5,32.5,28.5,24.5
Indonesia,72.9,63.1,47.8,51,51.5,51.1,50.8,50.4,50,49.6
Iran(IslamicRepublicof),111.4,75.4,48.6,33.5,31.1,30.2,29.3,28.5,27.6,26.7
Iraq,75.1,67.5,64.8,66,80,80.8,81.6,82.4,83.2,84
Ireland,15,16,19,19,16.3,15.1,13.9,12.8,11.6,10.4
Israel,21.9,19.3,17.7,16.1,14,13.1,12.3,11.4,10.5,9.7
Italy,10,7.7,6.4,7,6.9,6.7,6.5,6.4,6.2,6
Jamaica,112.8,103.4,94.5,82.4,73.5,70.7,67.9,65.2,62.4,59.7
Japan,4,4,4.4,5.8,5.1,4.9,4.7,4.5,4.3,4.1
Jordan,56.8,49,40.6,33.1,28,27,26.1,25.1,24.2,23.2
Kazakhstan,46.2,53.7,42.1,29.1,28.1,28,28,28,27.9,27.9
Kenya,147.8,113.5,105.7,104.2,100.2,98.4,96.5,94.6,92.7,90.9
Kiribati,49.3,45.9,41.6,33.5,27.2,25.2,23.2,21.2,19.2,17.2
Korea(DemocraticPeople'sRep.of),3.2,1.8,1.2,1,0.6,0.6,0.6,0.6,0.6,0.5
Korea(Republicof),6.5,4.2,3,2.2,2.1,2,1.9,1.8,1.7,1.6
Kuwait,32.2,21.4,26.3,19.7,14.2,13.3,12.4,11.6,10.7,9.8
Kyrgyzstan,49.9,68.3,63.1,34.4,29.8,31.7,33.7,35.7,37.6,39.6
LaoPeople'sDemocraticRepublic,110,104.9,86.6,75.2,74.7,72.6,70.5,68.4,66.2,64.1
Latvia,44.9,43.5,21.9,17.3,18.2,17.3,16.3,15.4,14.5,13.6
Lebanon,51,39,28.3,19.3,12.5,12.5,12.5,12.4,12.4,12.4
Lesotho,77.7,86.3,94,89.6,93.6,93.4,93.3,93.1,92.9,92.7
Liberia,182.1,161.4,152.1,147.4,142,135.3,128.7,122.1,115.5,108.8
Libya,17.1,7.8,6.8,6.6,6.7,6.6,6.5,6.4,6.3,6.2
Lithuania,30.2,44.9,31.8,21.1,18.9,17.3,15.8,14.2,12.6,11
Luxembourg,11.4,12.5,10.2,11.7,9.6,8.9,8.2,7.4,6.7,5.9
Madagascar,150.7,150.2,155.1,149.5,134.3,130.7,127,123.4,119.8,116.2
Malawi,194.5,164.2,166.1,158.3,156.4,152.4,148.3,144.3,140.2,136.2
Malaysia,19.4,19,15,13,12.8,13,13.1,13.3,13.4,13.6
Maldives,171.3,102.6,48.2,23.9,14.2,12.7,11.2,9.7,8.2,6.7
Mali,194.4,196.3,190.9,186.3,178.2,177.4,176.7,176,175.3,174.6
Malta,12.2,11.9,18.6,20.3,18.4,18,17.7,17.3,17,16.6
Mauritania,109.3,106.4,101,94.3,87.6,85.8,84,82.2,80.4,78.6
Mauritius,44.7,42.6,36.3,36.5,34.9,33.6,32.3,31,29.7,28.5
Mexico,88.5,79.8,84.1,76.7,71.2,69.5,67.8,66.2,64.5,62.8
Micronesia(FederatedStatesof),53.5,48.4,44.8,34.3,25.4,23.3,21.2,19.2,17.1,15
Moldova(Republicof),48.6,63.2,58.1,31,27.2,26.3,25.4,24.4,23.5,22.6
Mongolia,33.9,38.4,31.4,21.5,19,18.4,17.7,17,16.3,15.7
Montenegro,32.1,26.3,21.8,16.5,18.7,17.4,16.1,14.8,13.5,12.2
Morocco,45.6,37.1,33.9,34,32.6,32.4,32.2,32.1,31.9,31.7
Mozambique,179,188.9,180.6,187.4,173.6,166.8,160,153.3,146.5,139.7
Myanmar,44.4,30.8,26.4,24.5,20,19.3,18.6,17.9,17.2,16.5
Namibia,116.8,103.4,90.4,81.7,79.8,79.2,78.6,78,77.4,76.8
Nepal,134.7,135.1,127.9,111,93.8,89.4,85.1,80.7,76.3,71.9
Netherlands,6.9,7.1,6.2,7.1,5.3,5,4.8,4.5,4.2,4
NewZealand,31.9,33.4,29.9,26.7,30.1,28.8,27.5,26.2,24.9,23.6
Nicaragua,160.1,146.2,125.2,113.2,104.7,101.5,98.4,95.2,92,88.8
Niger,221.9,222.4,220.9,217.5,213.2,211,208.9,206.7,204.5,202.4
Nigeria,154.9,143.4,136.6,130.3,123.2,120.7,118.1,115.6,113.1,110.6
Norway,17.8,15.7,12.8,10,8.9,8.3,7.7,7.1,6.5,5.9
Oman,93.9,72.9,43.5,21.1,13.6,12.5,11.4,10.3,9.2,8.1
Pakistan,95.2,76.1,59.8,45.9,41.6,41,40.5,39.9,39.3,38.7
"Palestine,Stateof",99.9,110.1,97.5,72,65.8,64.4,62.9,61.5,60.1,58.6
Panama,102.6,92.5,94,85.9,81.9,80.5,79,77.5,76,74.5
PapuaNewGuinea,79.6,68.6,68.2,65,61.3,60,58.7,57.4,56.1,54.8
Paraguay,91.6,92.4,91.9,76.6,67.8,65.7,63.7,61.6,59.5,57.4
Peru,72,70,70.5,61.5,54.7,53.6,52.4,51.3,50.2,49.1
Philippines,50.1,51,49.1,53.9,54.1,55.6,57.1,58.7,60.2,61.7
Poland,32.5,29.4,19,15.5,15.9,15.4,14.9,14.4,13.9,13.4
Portugal,28,21.8,20.4,20.2,16.2,15,13.7,12.4,11.1,9.9
Qatar,57.7,44,22.8,19,15.2,14.3,13.4,12.5,11.6,10.7
Romania,59.5,48.2,40.8,37.2,39.1,38.2,37.3,36.4,35.5,34.6
RussianFederation,49.2,51.8,35.1,27.6,29.3,28.1,26.9,25.8,24.6,23.4
Rwanda,71.9,58.7,52.6,46.6,40.4,37.6,34.8,32,29.2,26.3
SaintLucia,120.8,94.6,69.8,62,61.4,59.9,58.4,56.9,55.4,53.9
